PartitionKey,RowKey,EntryDateTime,EntryDateTime@type,Date,Date@type,Hour,Hour@type,Minute,Minute@type,Command,Command@type,CommandType,CommandType@type,GuildId,GuildId@type,UserId,UserId@type
20240102,cd2687e6-543a-462a-b842-ec22eaa68fc0,2024-01-02T01:50:39.9480374Z,DateTime,02-01-2024,String,01,String,50,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,cd3d92af-bef4-4773-a75e-3d20ab07f857,2024-01-02T01:48:57.5562854Z,DateTime,02-01-2024,String,01,String,48,String,get treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,ce491338-f3f0-47d5-a786-a3d97dc0bd99,2024-01-02T16:10:56.0786318Z,DateTime,02-01-2024,String,16,String,10,String,help,String,Slash,String,1191052447410557008,String,1190303179976478745,String
20240102,ce4db478-43ba-434d-8f90-9a818bee1d52,2024-01-02T00:52:38.3351701Z,DateTime,02-01-2024,String,00,String,52,String,resources,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240102,cf6864d3-f432-4704-89cf-3c3a6455fc8f,2024-01-02T20:13:21.0713831Z,DateTime,02-01-2024,String,20,String,13,String,breathe,String,Slash,String,1171123546521604179,String,1088103823689650176,String
20240102,cf8d266d-ac98-4deb-8ce7-77b63f44c4a7,2024-01-02T01:49:35.4152768Z,DateTime,02-01-2024,String,01,String,49,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,d0641086-0904-4b59-ad10-ae33139d39a4,2024-01-02T01:15:21.466316Z,DateTime,02-01-2024,String,01,String,15,String,Snuggle,String,UserContext,String,345836416791740416,String,209908769994309632,String
20240102,d0d89358-4a59-4805-a37a-4ebba7f7a4bb,2024-01-02T02:41:37.3555911Z,DateTime,02-01-2024,String,02,String,41,String,bellyrub,String,Slash,String,1189386756043317299,String,1188315700851392553,String
20240102,d1324ba4-2758-4876-82b5-9fb60e8b560b,2024-01-02T00:03:27.983326Z,DateTime,02-01-2024,String,00,String,03,String,get treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,d1df4b92-dd27-4eec-b5f6-62d3f4cf199f,2024-01-02T01:49:21.4410974Z,DateTime,02-01-2024,String,01,String,49,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,d3938e2a-6147-435a-8495-93fae05118a1,2024-01-02T14:53:59.783341Z,DateTime,02-01-2024,String,14,String,53,String,get treat,String,Slash,String,1055113188301086780,String,725241649382424637,String
20240102,d41ee5d2-1c97-49fb-9ab1-1610ada2dc2f,2024-01-02T03:21:13.4124072Z,DateTime,02-01-2024,String,03,String,21,String,get toy,String,Slash,String,1191437861858328687,String,656008154764673056,String
20240102,d4728f9f-281a-4bbb-bb2c-380b8ae3e7b2,2024-01-02T01:47:40.9577214Z,DateTime,02-01-2024,String,01,String,47,String,get treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,d4e2e0f4-039e-4e79-bf21-47a8f32b8c1d,2024-01-02T20:14:28.4075729Z,DateTime,02-01-2024,String,20,String,14,String,get treat,String,Slash,String,1171123546521604179,String,1088103823689650176,String
20240102,d4f50f1a-371a-4e7b-8d52-ef7ec68f6788,2024-01-02T01:47:36.071658Z,DateTime,02-01-2024,String,01,String,47,String,get treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,d74c00e5-410c-481e-9ed1-f90636525246,2024-01-02T18:23:59.7353018Z,DateTime,02-01-2024,String,18,String,23,String,button,String,Slash,String,1191052447410557008,String,1190714430774853693,String
20240102,d9304278-121b-4bba-85b5-a52f910bc1e7,2024-01-02T11:24:06.7089097Z,DateTime,02-01-2024,String,11,String,24,String,breathe,String,Slash,String,1048722624261398548,String,712950313547464756,String
20240102,daadb9f9-7f69-4fed-adf9-e661ae773300,2024-01-02T16:02:36.6429384Z,DateTime,02-01-2024,String,16,String,02,String,interactions blacklist channel,String,Slash,String,1191052447410557008,String,1190303179976478745,String
20240102,db15e790-d14a-4b41-a817-b3475455aa09,2024-01-02T00:01:31.2854083Z,DateTime,02-01-2024,String,00,String,01,String,get treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,db60de7d-ce91-48af-ba0b-5cf08cf4adb8,2024-01-02T01:49:52.7395832Z,DateTime,02-01-2024,String,01,String,49,String,get treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,dc2685c6-5922-4f66-afe8-85194128fb98,2024-01-02T01:48:03.8360423Z,DateTime,02-01-2024,String,01,String,48,String,feed treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,dcd18b4d-b6e3-4f3b-8eae-acf1ba54c8ca,2024-01-02T11:24:26.8750157Z,DateTime,02-01-2024,String,11,String,24,String,relax,String,Slash,String,1048722624261398548,String,712950313547464756,String
20240102,dda51fe9-9fbc-43a1-ac0e-0dd772af5570,2024-01-02T19:51:41.3034668Z,DateTime,02-01-2024,String,19,String,51,String,get toy,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240102,df063657-db19-4d3c-8285-4d0652220257,2024-01-02T01:48:35.4034428Z,DateTime,02-01-2024,String,01,String,48,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,df1f992d-da0a-4fed-be68-b4b083603e76,2024-01-02T00:00:45.8127791Z,DateTime,02-01-2024,String,00,String,00,String,get treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,dfc9a201-870d-4cc7-9bc2-359c55dbf706,2024-01-02T00:55:15.528366Z,DateTime,02-01-2024,String,00,String,55,String,breathe,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240102,e1ca522b-53c2-4611-8c5d-a81ea3f9b365,2024-01-02T02:16:42.1768971Z,DateTime,02-01-2024,String,02,String,16,String,motivation,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240102,e1ec6bb7-3738-41cf-b4f8-f150e867ee54,2024-01-02T20:14:31.3977547Z,DateTime,02-01-2024,String,20,String,14,String,feed treat,String,Slash,String,1171123546521604179,String,1088103823689650176,String
20240102,e37d4939-abe3-4fd2-b4f6-da478457352e,2024-01-02T01:51:13.7759851Z,DateTime,02-01-2024,String,01,String,51,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,e3b19d37-3392-4f1f-a78e-fa906b01645e,2024-01-02T01:49:15.5992668Z,DateTime,02-01-2024,String,01,String,49,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,e40b274d-4ea4-4baf-b8f7-8b23215806a4,2024-01-02T00:01:11.0775664Z,DateTime,02-01-2024,String,00,String,01,String,feed treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,e4804bb3-5433-43f9-81ab-8e8f8eb5b264,2024-01-02T00:03:32.3078354Z,DateTime,02-01-2024,String,00,String,03,String,feed treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,e53c3a9d-b076-4280-9bd8-66c2c4e1e56e,2024-01-02T20:15:06.4926881Z,DateTime,02-01-2024,String,20,String,15,String,feed treat,String,Slash,String,1171123546521604179,String,1088103823689650176,String
20240102,e62eb7f4-6df5-46b3-a464-9b41759c1ec0,2024-01-02T16:00:10.8827029Z,DateTime,02-01-2024,String,16,String,00,String,interactions blacklist channel,String,Slash,String,1191052447410557008,String,1190303179976478745,String
20240102,e6eeee39-0316-41ac-84e8-70f3853e9c8f,2024-01-02T05:49:17.9228091Z,DateTime,02-01-2024,String,05,String,49,String,snuggle,String,Slash,String,1142978151568396308,String,269466028176703489,String
20240102,e81af355-72ee-4eba-ab3b-60348da4def2,2024-01-02T00:01:19.4343542Z,DateTime,02-01-2024,String,00,String,01,String,get treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,e8236487-ab35-4179-817c-34cf297cb5d0,2024-01-02T17:43:20.8762679Z,DateTime,02-01-2024,String,17,String,43,String,motivation,String,Slash,String,1191426191245189252,String,1094008572515463199,String
20240102,e8d65e68-c53e-47e6-ab1c-ce9199f0e475,2024-01-02T00:51:17.6826136Z,DateTime,02-01-2024,String,00,String,51,String,feed treat,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240102,e8e77ae2-5446-43ce-8917-e57ba460ac13,2024-01-02T12:56:37.0653735Z,DateTime,02-01-2024,String,12,String,56,String,flipcoin,String,Slash,String,1190978864885809263,String,443494375050313729,String
20240102,e93ac919-8eb1-4a04-9f4a-e9c07c6b12c6,2024-01-02T01:51:26.5459744Z,DateTime,02-01-2024,String,01,String,51,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,e974614a-7788-4360-b7a1-c0223566cf90,2024-01-02T15:55:31.3999376Z,DateTime,02-01-2024,String,15,String,55,String,call,String,Slash,String,1191052447410557008,String,1190303179976478745,String
20240102,ea4b52a6-a1e5-42b9-a434-e7b1e51b1a0d,2024-01-02T16:12:07.8414112Z,DateTime,02-01-2024,String,16,String,12,String,feed treat,String,Slash,String,1191052447410557008,String,1190714430774853693,String
20240102,eb1af825-9381-4aad-aee5-40f516e73b3b,2024-01-02T18:06:21.2181394Z,DateTime,02-01-2024,String,18,String,06,String,play ping,String,Slash,String,1191464436423217263,String,1083153401002606673,String
20240102,eb2cacdf-4660-4640-92b1-8336734f1a47,2024-01-02T11:09:08.9121996Z,DateTime,02-01-2024,String,11,String,09,String,relax,String,Slash,String,1048722624261398548,String,712950313547464756,String
20240102,eb629513-7c76-4705-a83d-7531bf3f032d,2024-01-02T14:02:15.6814309Z,DateTime,02-01-2024,String,14,String,02,String,call,String,Slash,String,1048722624261398548,String,712950313547464756,String
20240102,ed5e745b-9cb8-4bb3-81fc-64618cf5bbe5,2024-01-02T01:51:43.9385321Z,DateTime,02-01-2024,String,01,String,51,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,ed84fbcf-4756-459b-8209-8c4c496dc826,2024-01-02T00:52:51.2905361Z,DateTime,02-01-2024,String,00,String,52,String,tonetags,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240102,ee42b5f0-fe4b-44dc-a8fe-f03e0873e327,2024-01-02T17:47:33.8280798Z,DateTime,02-01-2024,String,17,String,47,String,interactions blacklist channel,String,Slash,String,1191426191245189252,String,1094008572515463199,String
20240102,ef0896a2-c3ce-4f6e-92d7-7d16e5cff8f5,2024-01-02T06:31:06.0503819Z,DateTime,02-01-2024,String,06,String,31,String,boop,String,Slash,String,1141580046671286353,String,310422514419499009,String
20240102,f00a0c01-0f9c-4b08-9653-688efe0d49e6,2024-01-02T04:10:12.5884813Z,DateTime,02-01-2024,String,04,String,10,String,group snuggle,String,Slash,String,1191340517334712460,String,1153214133701980181,String
20240102,f17359ec-b6d8-4f04-ac6c-9d5493f4aa68,2024-01-02T20:16:22.0435156Z,DateTime,02-01-2024,String,20,String,16,String,get treat,String,Slash,String,1171123546521604179,String,1088103823689650176,String
20240102,f185a77a-e3b2-4cb4-860d-c2a6282c812c,2024-01-02T01:50:42.4546143Z,DateTime,02-01-2024,String,01,String,50,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,f361a318-49ed-423a-973e-123ad07d7fd6,2024-01-02T17:49:29.0959234Z,DateTime,02-01-2024,String,17,String,49,String,play ping,String,Slash,String,1191426191245189252,String,1094008572515463199,String
20240102,f3d4a267-5050-4331-a0a0-48d7b0d5164e,2024-01-02T16:05:56.6667007Z,DateTime,02-01-2024,String,16,String,05,String,boop,String,Slash,String,1191052447410557008,String,1190714430774853693,String
20240102,f4412353-df5e-40f4-af26-4e0816379327,2024-01-02T02:27:11.1639787Z,DateTime,02-01-2024,String,02,String,27,String,pat,String,Slash,String,1189386756043317299,String,1052017309885145168,String
20240102,f52a21cf-24cd-4c34-8c68-bd4247eb8e3d,2024-01-02T01:50:50.9473849Z,DateTime,02-01-2024,String,01,String,50,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,f585e0ff-eba5-4dd6-bdc2-eacd70e14fb7,2024-01-02T01:47:34.1991162Z,DateTime,02-01-2024,String,01,String,47,String,feed treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,f6752c9c-a044-47d0-88bf-af418b07053e,2024-01-02T22:27:33.1331234Z,DateTime,02-01-2024,String,22,String,27,String,breathe,String,Slash,String,1129821088004722740,String,762934562711928853,String
20240102,f7602915-cde1-4d0c-a140-842c69e5c336,2024-01-02T20:51:16.9772969Z,DateTime,02-01-2024,String,20,String,51,String,pat,String,Slash,String,1171123546521604179,String,1008900917921316934,String
20240102,f7636c5b-dc19-40ae-9d81-2d00886e20b6,2024-01-02T14:54:10.0213082Z,DateTime,02-01-2024,String,14,String,54,String,feed treat,String,Slash,String,1055113188301086780,String,725241649382424637,String
20240102,f7f4ef6d-e659-42ca-a5da-8bf18c6100f1,2024-01-02T16:05:49.4554006Z,DateTime,02-01-2024,String,16,String,05,String,boop,String,Slash,String,1191052447410557008,String,1190303179976478745,String
20240102,f8134af8-64e0-40c8-abd2-66508eed0972,2024-01-02T06:32:26.3310488Z,DateTime,02-01-2024,String,06,String,32,String,hotlines,String,Slash,String,1141580046671286353,String,310422514419499009,String
20240102,f82e77a5-4cda-4cad-b44c-48bf757c25c5,2024-01-02T00:01:41.5198527Z,DateTime,02-01-2024,String,00,String,01,String,get treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,f94fef20-566a-4d74-9d5b-f30004f1ad81,2024-01-02T01:49:55.2871803Z,DateTime,02-01-2024,String,01,String,49,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,fa5755be-6f96-4c1c-8d1e-d56ac0818cec,2024-01-02T00:48:46.5454832Z,DateTime,02-01-2024,String,00,String,48,String,feed treat,String,Slash,String,1191443065932628038,String,430205919624691712,String
20240102,fa6dde39-65de-4be6-9ecd-64fa5e5cc3af,2024-01-02T20:16:40.8610286Z,DateTime,02-01-2024,String,20,String,16,String,get treat,String,Slash,String,1171123546521604179,String,1088103823689650176,String
20240102,fa7e2f35-f32f-4723-bec3-7a6160b26048,2024-01-02T00:01:06.185365Z,DateTime,02-01-2024,String,00,String,01,String,feed treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,fac21fc7-d61c-4f3c-b5e0-c861754ca3be,2024-01-02T01:55:41.2450613Z,DateTime,02-01-2024,String,01,String,55,String,leaderboard pingpong,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,fb834246-dade-47f6-a9ba-2fa01871714c,2024-01-02T00:00:54.1369597Z,DateTime,02-01-2024,String,00,String,00,String,feed treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,fd6208d4-648c-43d7-82f7-e0e44940bc08,2024-01-02T00:00:50.9006221Z,DateTime,02-01-2024,String,00,String,00,String,get treat,String,Slash,String,1109964875813372016,String,1148425844822376549,String
20240102,fdf442f4-7ea4-4939-a4c2-57fb00dc523d,2024-01-02T01:49:05.2824879Z,DateTime,02-01-2024,String,01,String,49,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240102,ff5b85c3-8a33-4a6d-9a02-74ffdfbbbcf7,2024-01-02T16:03:49.2613834Z,DateTime,02-01-2024,String,16,String,03,String,interactions blacklist channel,String,Slash,String,1191052447410557008,String,1190303179976478745,String
20240102,ffa7c7b3-84c3-4afc-8019-ae52eafa0725,2024-01-02T20:15:10.4058137Z,DateTime,02-01-2024,String,20,String,15,String,get treat,String,Slash,String,1171123546521604179,String,1088103823689650176,String
20240103,03562512-0a64-4a12-9e9d-3950bf886813,2024-01-03T05:34:33.705009Z,DateTime,03-01-2024,String,05,String,34,String,joke,String,Slash,String,1191976982544654367,String,1094740725188530186,String
20240103,0455a9c4-9979-44ac-b6ed-70ca37c3551f,2024-01-03T22:46:32.1892799Z,DateTime,03-01-2024,String,22,String,46,String,feed treat,String,Slash,String,1180913673737339050,String,1189757528909824036,String
20240103,05c02a89-3184-469b-b2c7-b2be480460fa,2024-01-03T05:35:21.9527008Z,DateTime,03-01-2024,String,05,String,35,String,feed treat,String,Slash,String,1191976982544654367,String,1094740725188530186,String
20240103,06c64bbd-4597-43ec-abd0-ee896ebf33d4,2024-01-03T05:39:26.6975413Z,DateTime,03-01-2024,String,05,String,39,String,feed treat,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,08a4bac9-98b9-4dd9-8b93-ba255fe5764c,2024-01-03T05:46:02.2004448Z,DateTime,03-01-2024,String,05,String,46,String,play ping,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,08d2ea15-6743-44f8-ad8d-283037a54b41,2024-01-03T05:40:06.6963064Z,DateTime,03-01-2024,String,05,String,40,String,get toy,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,099879d8-b2ec-46e7-ad30-c3a4fcdca53f,2024-01-03T15:56:47.4029896Z,DateTime,03-01-2024,String,15,String,56,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,0a056be9-1a08-4b1a-a91f-241cc0a46f3e,2024-01-03T05:39:03.8071222Z,DateTime,03-01-2024,String,05,String,39,String,get treat,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,0a4702d3-27f6-460d-af28-f83d38d48a6c,2024-01-03T15:57:24.4583869Z,DateTime,03-01-2024,String,15,String,57,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,0acec652-0679-44da-916b-b52f278983f1,2024-01-03T00:19:25.3060294Z,DateTime,03-01-2024,String,00,String,19,String,boop,String,Slash,String,1098070359850356807,String,1096221816705519616,String
20240103,0c22b94e-99eb-49a5-829d-dce0ee7b1029,2024-01-03T20:49:34.6401282Z,DateTime,03-01-2024,String,20,String,49,String,bellyrub,String,Slash,String,1191426191245189252,String,1094008572515463199,String
20240103,0f58e4d0-4af5-4ba9-b642-ccc7abde3d96,2024-01-03T15:54:59.6188281Z,DateTime,03-01-2024,String,15,String,54,String,get treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,1042c2b5-02f0-468b-b0e7-77f2dcec4c3f,2024-01-03T05:42:16.7387413Z,DateTime,03-01-2024,String,05,String,42,String,get treat,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,12cf1f17-95d7-4283-95d4-cb39c2c90795,2024-01-03T05:42:21.4230307Z,DateTime,03-01-2024,String,05,String,42,String,feed treat,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,1306f8d1-975c-445b-b826-91d6218cb060,2024-01-03T05:41:25.0458819Z,DateTime,03-01-2024,String,05,String,41,String,play ping,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,148f5258-a585-4c48-a5c7-852571ad3401,2024-01-03T15:58:14.2964784Z,DateTime,03-01-2024,String,15,String,58,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,14d3e142-0d06-4d95-97e8-c7a6b2ebf85f,2024-01-03T05:24:43.328121Z,DateTime,03-01-2024,String,05,String,24,String,boop,String,Slash,String,1191052447410557008,String,1190714430774853693,String
20240103,16d9baf6-4c55-4f9a-8d4a-ce1bcf4619ed,2024-01-03T00:30:31.5196217Z,DateTime,03-01-2024,String,00,String,30,String,call,String,Slash,String,1121847940563091527,String,711699464535932978,String
20240103,1831ee95-c65f-463f-8209-cff6143d9346,2024-01-03T15:56:29.9557151Z,DateTime,03-01-2024,String,15,String,56,String,get treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,18c4ad2f-219c-45d8-957f-6648a563a7e9,2024-01-03T10:51:13.8660471Z,DateTime,03-01-2024,String,10,String,51,String,make biscuits,String,Slash,String,1137654848624541748,String,769370296792514601,String
20240103,1ab2b4e7-8ba6-4e6a-b990-676595cbf062,2024-01-03T01:43:18.4884103Z,DateTime,03-01-2024,String,01,String,43,String,joke,String,Slash,String,1185375036354351224,String,1140341320032997559,String
20240103,1e2e7e60-0b64-48f1-ad3b-a57919fbaf23,2024-01-03T12:47:46.8274447Z,DateTime,03-01-2024,String,12,String,47,String,bellyrub,String,Slash,String,1055113188301086780,String,728933792219267132,String
20240103,1ec4de8d-59f4-4224-bfb2-b14891223441,2024-01-03T12:48:02.4756294Z,DateTime,03-01-2024,String,12,String,48,String,boop,String,Slash,String,1055113188301086780,String,728933792219267132,String
20240103,1ed15755-6d85-4a20-91b8-78fb34e9785d,2024-01-03T20:49:50.5022939Z,DateTime,03-01-2024,String,20,String,49,String,make biscuits,String,Slash,String,1142628074786148442,String,1100870707245760532,String
20240103,1f8c6866-ffde-47e6-85db-7a4715a0ad52,2024-01-03T11:01:11.7773563Z,DateTime,03-01-2024,String,11,String,01,String,pat,String,Slash,String,1048722624261398548,String,712950313547464756,String
20240103,231d5ac6-fb00-4e00-97fe-6a50fbb22711,2024-01-03T15:56:09.6258657Z,DateTime,03-01-2024,String,15,String,56,String,get treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,2393f159-a180-4b01-937d-389d4bc62918,2024-01-03T04:50:43.2361381Z,DateTime,03-01-2024,String,04,String,50,String,motivation,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,2416d093-c38e-4125-8a94-e1fc1be9b2f3,2024-01-03T01:20:40.4777104Z,DateTime,03-01-2024,String,01,String,20,String,call,String,Slash,String,1191905973028266094,String,1190092104492404846,String
20240103,257c9138-19dd-4db9-b73a-6efd4ced12d7,2024-01-03T15:57:51.8315724Z,DateTime,03-01-2024,String,15,String,57,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,278df5a4-43da-45a6-924f-44bde91929f6,2024-01-03T05:39:51.6948501Z,DateTime,03-01-2024,String,05,String,39,String,get toy,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,27aee208-bf54-4507-b5eb-7d7a61e3f412,2024-01-03T19:18:56.2870303Z,DateTime,03-01-2024,String,19,String,18,String,play ping,String,Slash,String,1168884699435913258,String,1044721260577431563,String
20240103,286825a2-4dfa-4cdc-b923-d6c5f0242566,2024-01-03T03:12:01.1229562Z,DateTime,03-01-2024,String,03,String,12,String,breathe,String,Slash,String,1129821088004722740,String,957835196441428039,String
20240103,29e1048c-68d1-43e6-8680-22d1e0099b0d,2024-01-03T05:41:03.7038073Z,DateTime,03-01-2024,String,05,String,41,String,explain spoiler,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,2f1b56cc-c86a-4365-9fda-a36363b6287f,2024-01-03T02:30:12.9380892Z,DateTime,03-01-2024,String,02,String,30,String,call,String,Slash,String,1171191444074156122,String,963937514882752553,String
20240103,2f654191-521b-4141-b8c0-61537d8581fc,2024-01-03T17:27:05.8428987Z,DateTime,03-01-2024,String,17,String,27,String,Make Biscuits,String,UserContext,String,388863382402498561,String,302153960016445442,String
20240103,2f81026c-0917-4157-a113-39d3eb7f4de0,2024-01-03T11:01:49.9883885Z,DateTime,03-01-2024,String,11,String,01,String,leaderboard pingpong,String,Slash,String,1048722624261398548,String,712950313547464756,String
20240103,31284566-4440-418d-961c-ea6cea92d2ef,2024-01-03T15:57:45.4939108Z,DateTime,03-01-2024,String,15,String,57,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,32ab2ce5-8b53-432c-a002-2db30afe1b84,2024-01-03T15:55:29.3805231Z,DateTime,03-01-2024,String,15,String,55,String,get treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,33c50c58-a6e6-4812-b720-6c3bf9837e73,2024-01-03T15:58:03.2682895Z,DateTime,03-01-2024,String,15,String,58,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,35c26497-b64c-41d2-bacf-e0d2e6beb0a0,2024-01-03T02:30:00.5443636Z,DateTime,03-01-2024,String,02,String,30,String,call,String,Slash,String,1171191444074156122,String,963937514882752553,String
20240103,371b7ea4-8d2c-42c2-b654-b12497bed515,2024-01-03T15:58:21.7962263Z,DateTime,03-01-2024,String,15,String,58,String,leaderboard pingpong,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,37314168-bf48-4cd1-8494-4298c5733e40,2024-01-03T13:18:09.9704918Z,DateTime,03-01-2024,String,13,String,18,String,snuggle,String,Slash,String,1011807625253494794,String,880525849630212096,String
20240103,388624da-0355-497b-88e7-9c71e40297d6,2024-01-03T01:20:57.3534242Z,DateTime,03-01-2024,String,01,String,20,String,feed treat,String,Slash,String,1191905973028266094,String,1190092104492404846,String
20240103,39c85995-6d62-46da-a11a-ba0bf432a886,2024-01-03T15:57:06.8518391Z,DateTime,03-01-2024,String,15,String,57,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,3a928549-7ced-4860-882d-ab19d6fb7309,2024-01-03T18:17:03.7424112Z,DateTime,03-01-2024,String,18,String,17,String,boop,String,Slash,String,1055113188301086780,String,725241649382424637,String
20240103,3c2e8923-a054-4dfc-8d76-46994dec8730,2024-01-03T15:55:54.4672845Z,DateTime,03-01-2024,String,15,String,55,String,get treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,3cdde432-8219-4159-b2b8-19a4e85d80da,2024-01-03T15:56:41.9952803Z,DateTime,03-01-2024,String,15,String,56,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,3d0f6038-3707-4fac-8fac-f4e4a63c5265,2024-01-03T05:44:37.9304171Z,DateTime,03-01-2024,String,05,String,44,String,feed treat,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,3e9bae0b-3a2e-48b1-af9f-5a876e573bf7,2024-01-03T05:47:31.5014084Z,DateTime,03-01-2024,String,05,String,47,String,play ping,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,3f209b0d-b1b0-421c-98d7-13e059ccac5e,2024-01-03T05:45:00.7915752Z,DateTime,03-01-2024,String,05,String,45,String,play ping,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,40ce4eff-08e0-475f-b11b-1bfeed31d2d0,2024-01-03T04:01:33.3974514Z,DateTime,03-01-2024,String,04,String,01,String,breathe,String,Slash,String,1177333856655921232,String,1173973782575190021,String
20240103,40f85893-a5bb-451e-91c9-95ef67469133,2024-01-03T15:56:37.1591268Z,DateTime,03-01-2024,String,15,String,56,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,4577ad65-8035-452b-9d46-6c8b614d9632,2024-01-03T15:55:45.0479702Z,DateTime,03-01-2024,String,15,String,55,String,get treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,46f2681c-3861-4647-91ab-076d0d680a8b,2024-01-03T15:58:09.4950948Z,DateTime,03-01-2024,String,15,String,58,String,play ping,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,4b464250-0d7e-4b54-8799-ee46cf7314b3,2024-01-03T15:55:57.1060356Z,DateTime,03-01-2024,String,15,String,55,String,feed treat,String,Slash,String,1109964875813372016,String,980857645302972436,String
20240103,4ba709bf-8b51-46fb-8438-3ea0f5bd6ea9,2024-01-03T22:46:21.2727123Z,DateTime,03-01-2024,String,22,String,46,String,feed treat,String,Slash,String,1180913673737339050,String,1189757528909824036,String
20240103,4bd59c86-1845-4c08-8c53-e77ed17c1e73,2024-01-03T05:18:10.9401136Z,DateTime,03-01-2024,String,05,String,18,String,get treat,String,Slash,String,1011807625253494794,String,749975210249158666,String
20240103,4c0fc4a3-5a5b-4f8e-b128-307d53d41b70,2024-01-03T01:20:24.6860977Z,DateTime,03-01-2024,String,01,String,20,String,call,String,Slash,String,1191905973028266094,String,1190092104492404846,String
20240103,4c3c031f-c22c-40dd-a0b3-c750cb4a8585,2024-01-03T05:35:27.7317255Z,DateTime,03-01-2024,String,05,String,35,String,get treat,String,Slash,String,1191976982544654367,String,1094740725188530186,String
20240103,4c4ed1fb-cd7a-43fe-a0e0-08c31c784f23,2024-01-03T16:30:06.0606778Z,DateTime,03-01-2024,String,16,String,30,String,get treat,String,Slash,String,1102647622575083603,String,894571527037661195,String
